2020-01-29,0.1992,Wexford
2020-01-30,0.7968,Wexford
2020-01-31,4.4232000000000005,Wexford
2020-02-01,0.8160000000000001,Wexford
2020-02-02,3.6312000000000006,Wexford
2020-02-03,0.0552,Wexford
2020-02-04,0.0648,Wexford
2020-02-05,0.048,Wexford
2020-02-06,0.09360000000000002,Wexford
2020-02-07,3.1128,Wexford
2020-02-08,13.4088,Wexford
2020-02-09,12.741599999999998,Wexford
2020-02-10,3.8544,Wexford
2020-02-11,0.1728,Wexford
2020-02-12,7.1136,Wexford
2020-02-13,5.6495999999999995,Wexford
2020-02-14,4.0296,Wexford
2020-02-15,20.613599999999998,Wexford
2020-02-16,5.349600000000001,Wexford
2020-02-17,0.5544,Wexford
2020-02-18,1.4064,Wexford
2020-02-19,6.355200000000001,Wexford
2020-02-20,4.7736,Wexford
2020-02-21,3.4031999999999996,Wexford
2020-02-22,2.9712,Wexford
2020-02-23,6.5928,Wexford
2020-02-24,6.0936,Wexford
2020-02-25,1.2071999999999998,Wexford
2020-02-26,0.47040000000000004,Wexford
2020-02-27,2.0112,Wexford
2020-02-28,17.3064,Wexford
2020-02-29,1.9727999999999994,Wexford
2020-03-01,0.1824,Wexford
2020-03-02,0.37920000000000004,Wexford
2020-03-03,0.0888,Wexford
2020-03-04,4.1304,Wexford
2020-03-05,1.0536,Wexford
2020-03-06,0.9528,Wexford
2020-03-07,4.7736,Wexford
2020-03-08,0.9984,Wexford
2020-03-09,8.2944,Wexford
2020-03-10,0.5735999999999999,Wexford
2020-03-11,1.4472,Wexford
2020-03-12,0.4944,Wexford
2020-03-13,4.6944,Wexford
2020-03-14,2.3952,Wexford
2020-03-15,0.552,Wexford
2020-03-16,0.4776,Wexford
2020-03-17,2.0808,Wexford
2020-03-18,7.363200000000001,Wexford
2020-03-19,0.036000000000000004,Wexford
2020-03-20,0.10800000000000001,Wexford
2020-03-21,0.07919999999999999,Wexford
2020-03-22,0.0288,Wexford
2020-03-23,0.0552,Wexford
2020-03-24,0.0456,Wexford
2020-03-25,0.09359999999999999,Wexford
2020-03-26,0.0408,Wexford
2020-03-27,0.07919999999999999,Wexford
2020-03-28,0.014400000000000001,Wexford
2020-03-29,0,Wexford
2020-03-30,0.11280000000000001,Wexford
2020-03-31,0.057600000000000005,Wexford
